dataset,group,table_id,gt_text,vision_text,text_text,winner,vt_diff,vision_vs_gt,text_vs_gt
A25,ICDAR,ICDAR::us-025-2,≥ 85,≥85,≥ 85,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::us-025-2,men,,men,text,missing cell,missing cell,correct
A25,ICDAR,ICDAR::us-025-2,(126.3-135.5),(126.3-135.5),"(126.3-135,5)",vision,other semantic,correct,other semantic
A25,ICDAR,ICDAR::us-025-2,≥ 85,≥85,≥ 85,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::us-028-4,n=,n =,n=,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test1-1,atomic %,,atomic %,text,missing cell,missing cell,correct
A25,MatSci,MatSci::test1-1,icp-aes,icp-aes,,vision,missing cell,correct,missing cell
A25,MatSci,MatSci::test1-1,nominal,nominal,icp-aes,vision,other semantic,correct,other semantic
A25,MatSci,MatSci::test1-1,icp-aes,icp-aes,,vision,missing cell,correct,missing cell
A25,MatSci,MatSci::test1-1,20.01,20.01,,vision,missing cell,correct,missing cell
A25,MatSci,MatSci::test1-1,19.68,19.68,,vision,missing cell,correct,missing cell
A25,MatSci,MatSci::test1-1,19.90,19.90,,vision,missing cell,correct,missing cell
A25,MatSci,MatSci::test1-1,20.18,20.18,,vision,missing cell,correct,missing cell
A25,MatSci,MatSci::test1-1,20.24,20.24,,vision,missing cell,correct,missing cell
A25,MatSci,MatSci::test108-3,tm(°c),tm(°c),tm(c),vision,other semantic,correct,other semantic
A25,MatSci,MatSci::test16-2,ni1.5cocufev0.5,ni1.5cocufev0.5,ni_{1.5}cocufev_{0.5},vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test16-2,ni1.5co1.5crfeti0.5,ni1.5co1.5crfeti0.5,ni_{1.5}co_{1.5}crfeti_{0.5},vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test16-2,al0.3cocrfemnni,al0.3cocrfemnni,al_{0.3}cocrfemnni,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test16-3,specific yield strength (mpa cm3/g),specific yield strength (mpa cm3/g),specific yield strength (mpa cm³/g),vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test16-3,density (g/cm3),density (g/cm3),density (g/cm³),vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test16-3,sp5,sps,sp5,text,other semantic,other semantic,correct
A25,MatSci,MatSci::test16-3,almo0.5nbta0.5tizr,al0.5nb0.5ta0.5tizr,almo0.5nbta0.5tizr,text,other semantic,other semantic,correct
A25,MatSci,MatSci::test16-3,hfmo0.5nbtiv0.5si0.7,hfmo0.5nbtiv0.5si0.7,hbmo0.5nbtiv0.5si0.7,vision,other semantic,correct,other semantic
A25,MatSci,MatSci::test19-1,25°c,25 °c,25°c,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test19-1,600°c,600 °c,600°c,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test19-1,800°c,800 °c,800°c,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test19-1,1000°c,1000 °c,1000°c,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test19-1,1200°c,1200 °c,1200°c,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test19-1,σ0.2 (mpa),σ0.2 (mpa),σ0.2(mpa),vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test19-1,this study,,this study,text,missing cell,missing cell,correct
A25,MatSci,MatSci::test19-1,σ5 (mpa),σ5 (mpa),σ5(mpa),vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test19-1,,,,text,missing cell,missing cell,correct
A25,MatSci,MatSci::test19-1,σ20 (mpa),σ20 (mpa),σ20(mpa),vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test19-1,,,,text,missing cell,missing cell,correct
A25,MatSci,MatSci::test19-1,nbtiv2zr,nbtiv2zr,nbtiv2r,vision,other semantic,correct,other semantic
A25,MatSci,MatSci::test19-1,σ0.2 (mpa),σ0.2 (mpa),σ0.2(mpa),vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test19-1,σ0.2 (mpa),σ0.2 (mpa),σ0.2(mpa),vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test19-1,cnnbtizr,crnbtizr,cnnbtizr,text,other semantic,other semantic,correct
A25,MatSci,MatSci::test19-1,σ0.2 (mpa),σ0.2 (mpa),σ0.2(mpa),vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test19-1,σ0.2 (mpa),σ0.2 (mpa),σ0.2(mpa),vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test19-1,σ0.2 (mpa),σ0.2 (mpa),σ0.2(mpa),vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test19-1,hfmonbtizr,hfmonbtivzr,hfmonbtizr,text,other semantic,other semantic,correct
A25,MatSci,MatSci::test19-1,σ0.2 (mpa),σ0.2 (mpa),σ0.2(mpa),vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test19-1,σ0.2 (mpa),σ0.2 (mpa),σ0.2(mpa),vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test19-1,σ0.2 (mpa),σ0.2 (mpa),σ0.2(mpa),vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test19-1,σ0.2 (mpa),σ0.2 (mpa),σ0.2(mpa),vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test19-1,1280,1280,1280 1058,vision,truncation / merge,correct,truncation / merge
A25,MatSci,MatSci::test19-1,-,-,- 561,vision,truncation / merge,correct,truncation / merge
A25,MatSci,MatSci::test19-1,728,728,728 552,vision,truncation / merge,correct,truncation / merge
A25,MatSci,MatSci::test19-1,403,403,403 548,vision,truncation / merge,correct,truncation / merge
A25,MatSci,MatSci::test19-1,-,-,- 306,vision,truncation / merge,correct,truncation / merge
A25,MatSci,MatSci::test19-1,σ0.2 (mpa),σ0.2 (mpa),σ0.2(mpa),vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test19-1,1058,1058,1246,vision,numeric value,correct,numeric value
A25,MatSci,MatSci::test19-1,561,561,862,vision,numeric value,correct,numeric value
A25,MatSci,MatSci::test19-1,552,552,846,vision,numeric value,correct,numeric value
A25,MatSci,MatSci::test19-1,548,548,842,vision,numeric value,correct,numeric value
A25,MatSci,MatSci::test19-1,506,506,735,vision,numeric value,correct,numeric value
A25,MatSci,MatSci::test19-1,σ0.2 (mpa),σ0.2 (mpa),σ0.2(mpa),vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test19-1,1246,1246,,vision,empty content,correct,empty content
A25,MatSci,MatSci::test19-1,862,862,,vision,empty content,correct,empty content
A25,MatSci,MatSci::test19-1,846,846,,vision,empty content,correct,empty content
A25,MatSci,MatSci::test19-1,842,842,,vision,empty content,correct,empty content
A25,MatSci,MatSci::test19-1,735,735,,vision,empty content,correct,empty content
A25,MatSci,MatSci::test19-1,[9],[9],,vision,empty content,correct,empty content
A25,MatSci,MatSci::test21-1,b2 + fcc,b2+fcc,b2 + fcc,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test23-1,"volume fraction, %","volume fraction, %","volume fraction,%",vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test23-1,69±2,69±2,69 ± 2,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test23-1,31±2,31±2,31 ± 2,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test23-1,64±1,64±1,64 ± 1,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test23-1,36±1,36±1,36 ± 1,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test23-1,58±2,58±2,58 ± 2,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test23-1,42±2,42±2,42 ± 2,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test24-1,atomic percent,atomic percent,,vision,missing cell,correct,missing cell
A25,MatSci,MatSci::test24-1,1,1,,vision,missing cell,correct,missing cell
A25,MatSci,MatSci::test24-1,2,2,,vision,missing cell,correct,missing cell
A25,MatSci,MatSci::test26-3,"ρ, g/cm3","ρ, g/cm3","ρ, g/cm³",vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test26-3,5.41,15.2,5.41,text,numeric value,numeric value,correct
A25,MatSci,MatSci::test26-3,1122,1120,1122,text,numeric value,numeric value,correct
A25,MatSci,MatSci::test26-3,2. al0.25nbtimov,2. al0.25nbtimov,2. al₀.₂₅ nbtimov,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test26-3,7,7.7,7,text,truncation / merge,truncation / merge,correct
A25,MatSci,MatSci::test26-3,3. al0.5nbtimov,3. al0.5nbtimov,3. al₀.₅ nbtimov,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test26-3,4. al0.75nbtimov,4. al0.75nbtimov,4. al₀.₇₅ nbtimov,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test26-3,6.6,6.9,6.6,text,numeric value,numeric value,correct
A25,MatSci,MatSci::test26-3,6. nbtivtaal0,6. nbtivtaal0,6. nbtiytaal o₆,vision,other semantic,correct,other semantic
A25,MatSci,MatSci::test26-3,7. nbtivtaal0.25,7. nbtivtaal0.25,7. nbtiytaal₀.₂₅,vision,other semantic,correct,other semantic
A25,MatSci,MatSci::test26-3,8. nbtivtaal0.5,8. nbtivtaal0.5,8. nbtiytaal₀.₅,vision,other semantic,correct,other semantic
A25,MatSci,MatSci::test26-3,8.4,8.5,8.4,text,numeric value,numeric value,correct
A25,MatSci,MatSci::test26-3,7.9,8.4,7.9,text,numeric value,numeric value,correct
A25,MatSci,MatSci::test26-3,10. vtatimoal0,10. vtatimoal0,10. ytatimoal₀,vision,other semantic,correct,other semantic
A25,MatSci,MatSci::test26-3,9.5,9.2,9.5,text,numeric value,numeric value,correct
A25,MatSci,MatSci::test26-3,11. vtatimoal0.2,11. vtatimoal0.2,11. ytatimoal₀.₂,vision,other semantic,correct,other semantic
A25,MatSci,MatSci::test26-3,12. vtatimoal0.6,12. vtatimoal0.6,12. ytatimoal₀.₆,vision,other semantic,correct,other semantic
A25,MatSci,MatSci::test26-3,13. al0.5hfnbtatizr,13. al0.5hfnbtatizr,13. al₀.₅ hfnbtatizr,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test26-3,9.3,9.0,9.3,text,numeric value,numeric value,correct
A25,MatSci,MatSci::test26-3,140,145,140,text,numeric value,numeric value,correct
A25,MatSci,MatSci::test26-3,14. al0.75hfnbtatizr,14. al0.75hfnbtatizr,14. al₀.₇₅ hfnbtatizr,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test26-3,9,7.5,9,text,numeric value,numeric value,correct
A25,MatSci,MatSci::test26-3,1415,919,1415,text,numeric value,numeric value,correct
A25,MatSci,MatSci::test26-3,157,120,157,text,numeric value,numeric value,correct
A25,MatSci,MatSci::test26-3,15. mo0.5nbhf0.5zrti,15. mo0.5nbhf0.5zrti,15. mo₀.₅ nbhf₀.₅ zrti,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test26-3,7.9,9.4,7.9,text,numeric value,numeric value,correct
A25,MatSci,MatSci::test26-3,10,10.0,10,text,truncation / merge,truncation / merge,correct
A25,MatSci,MatSci::test26-3,9.9,8.9,9.9,text,numeric value,numeric value,correct
A25,MatSci,MatSci::test26-3,21. tanbhfzr,21. tanbhfnbta,21. tanbhfzr,text,other semantic,other semantic,correct
A25,MatSci,MatSci::test26-3,23. tizrnbvmo0.3,23. tizrnbvmo0.3,23. tizrnbvmo₀.₃,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test26-3,24. tizrnbvmo0.5,24. tizrnbvmo0.5,24. tizrnbvmo₀.₅,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test26-3,25. tizrnbvmo0.7,25. tizrnbvmo0.7,25. tizrnbvmo₀.₇,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test26-3,7,7.0,7,text,truncation / merge,truncation / merge,correct
A25,MatSci,MatSci::test26-3,1779,1791,1779,text,numeric value,numeric value,correct
A25,MatSci,MatSci::test26-3,28. tizrnbv0.3mo0.1,28. tizrnbv0.3mo0.1,28. tizrnbv₀.₃ mo₀.₁,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test26-3,29. tizrnbv0.3mo0.3,29. tizrnbv0.3mo0.3,29. tizrnbv₀.₃ moo₀.₃,vision,other semantic,correct,other semantic
A25,MatSci,MatSci::test26-3,996,896,996,text,numeric value,numeric value,correct
A25,MatSci,MatSci::test26-3,13,11.0,13,text,numeric value,numeric value,correct
A25,MatSci,MatSci::test26-3,1109,1099,1109,text,numeric value,numeric value,correct
A25,MatSci,MatSci::test26-3,33. ti0.75nbmotaw,33. ti0.75nbmotaw,33. ti₀.₇₅ nbmotaw,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test26-3,12.1,12.3,12.1,text,numeric value,numeric value,correct
A25,MatSci,MatSci::test26-3,34. ti1nbmotaw,34. ti1nbmotaw,34. ti₁ nbmotaw,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test26-3,11.7,12.1,11.7,text,numeric value,numeric value,correct
A25,MatSci,MatSci::test26-3,1455,1155,1455,text,numeric value,numeric value,correct
A25,MatSci,MatSci::test26-3,35. monbtativ,35. monbtativ,35. mnnbtativ,vision,other semantic,correct,other semantic
A25,MatSci,MatSci::test26-3,37. tivnbmotaw,37. tivnbmotaw,37. t₁ vinbmotaw,vision,other semantic,correct,other semantic
A25,MatSci,MatSci::test26-3,38. monbtav,38. monbtav,38. mnnbtav,vision,other semantic,correct,other semantic
A25,MatSci,MatSci::test26-3,39. nbtavw,39. nbtav w,39. nbtavw,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test26-3,12.0,20.0,12.0,text,numeric value,numeric value,correct
A25,MatSci,MatSci::test26-3,40. nbtativw,40. nbtativ w,40. nbtativw,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test3-2,a(å),a (å),a(å),text,symbolic,symbolic,correct
A25,MatSci,MatSci::test3-2,uiso(å2),uiso(å2),uiso(å²),vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test32-3,t=25°c,t = 25 °c,t=25°c,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test32-3,t=600°c,t = 600 °c,t=600°c,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test32-3,t=800°c,t = 800 °c,t=800°c,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test32-3,t=1000°c,t = 1000 °c,t=1000°c,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test32-3,t=1200°c,t = 1200 °c,t=1200°c,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test32-3,719/90.0,719/90.0,719 / 90.0,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test32-3,350/43.8,350/43.8,350 / 43.8,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test32-3,311/38.9,311/38.9,311 / 38.9,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test32-3,250/31.3,250/31.3,250 / 31.3,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test32-3,161/20.2,161/20.2,161 / 20.2,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test32-3,780/97.1,780/97.1,780 / 97.1,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test32-3,390/48.6,390/48.6,390 / 48.6,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test32-3,329/41.0,329/41.0,329 / 41.0,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test32-3,270/33.6,270/33.6,270 / 33.6,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test32-3,183/22.8,183/22.8,183 / 22.8,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test32-3,1090/136.4,1090/136.4,1090 / 136.4,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test32-3,706/88.4,706/88.4,706 / 88.4,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test32-3,758/94.9,758/94.9,758 / 94.9,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test32-3,456/57.1,456/57.1,456 / 57.1,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test32-3,188/23.5,188/23.5,188 / 23.5,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test32-3,974/121.3,974/121.3,974 / 121.3,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test32-3,589/73.3,589/73.3,589 / 73.3,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test32-3,522/65.0,522/65.0,522 / 65.0,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test32-3,445/55.4,445/55.4,445 / 55.4,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test32-3,213/26.5,213/26.5,213 / 26.5,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test32-3,296/33.4,296/33.4,296 / 33.4,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test32-3,193/21.8,193/21.8,193 / 21.8,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test32-3,169/19.1,169/19.1,169 / 19.1,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test32-3,145/16.4,145/16.4,145 / 16.4,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test32-3,115/13.0,115/13.0,115 / 13.0,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test32-3,663/64.4,663/64.4,663 / 64.4,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test32-3,437/42.4,437/42.4,437 / 42.4,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test32-3,424/41.2,424/41.2,424 / 41.2,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test32-3,397/38.5,397/38.5,397 / 38.5,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test32-3,388/37.7,388/37.7,388 / 37.7,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test33-2,a=0.5152,"a = 0.5152, b = 0.5208, c = 0.5320 [42]",a=0.5152,text,other semantic,other semantic,correct
A25,MatSci,MatSci::test33-2,a=2.0351,"a = 2.0351, b = 0.3801, c = 1.1882 [41]",a=2.0351,text,other semantic,other semantic,correct
A25,MatSci,MatSci::test33-2,a=1.2157,"a = 1.2157, b = 0.3736, c = 0.6490 [43]",a=1.2157,text,other semantic,other semantic,correct
A25,MatSci,MatSci::test33-2,+,-,+,text,other semantic,other semantic,correct
A25,MatSci,MatSci::test33-2,+,-,+,text,other semantic,other semantic,correct
A25,MatSci,MatSci::test33-2,+,-,+,text,other semantic,other semantic,correct
A25,MatSci,MatSci::test33-2,+,-,+,text,other semantic,other semantic,correct
A25,MatSci,MatSci::test33-2,-,,-,text,missing cell,missing cell,correct
A25,MatSci,MatSci::test33-2,-,,-,text,missing cell,missing cell,correct
A25,MatSci,MatSci::test33-2,-,,-,text,missing cell,missing cell,correct
A25,MatSci,MatSci::test33-2,+,,+,text,missing cell,missing cell,correct
A25,MatSci,MatSci::test33-2,+,,+,text,missing cell,missing cell,correct
A25,MatSci,MatSci::test33-2,+,,+,text,missing cell,missing cell,correct
A25,MatSci,MatSci::test33-3,600 °c,600 °c,,vision,missing cell,correct,missing cell
A25,MatSci,MatSci::test33-3,14.1,14.1,600 °c,vision,other semantic,correct,other semantic
A25,MatSci,MatSci::test33-3,12.7,12.7,14.1,vision,numeric value,correct,numeric value
A25,MatSci,MatSci::test33-3,12.8,12.8,12.7,vision,numeric value,correct,numeric value
A25,MatSci,MatSci::test33-3,14.7,14.7,12.8,vision,numeric value,correct,numeric value
A25,MatSci,MatSci::test33-3,1.1,1.1,14.7,vision,numeric value,correct,numeric value
A25,MatSci,MatSci::test33-3,44.6,44.6,1.1,vision,numeric value,correct,numeric value
A25,MatSci,MatSci::test33-3,800 °c,800 °c,,vision,missing cell,correct,missing cell
A25,MatSci,MatSci::test33-3,15.9,15.9,800 °c,vision,other semantic,correct,other semantic
A25,MatSci,MatSci::test33-3,11.0,11.0,15.9,vision,numeric value,correct,numeric value
A25,MatSci,MatSci::test33-3,9.7,9.7,11.0,vision,numeric value,correct,numeric value
A25,MatSci,MatSci::test33-3,23.1,23.1,9.7,vision,numeric value,correct,numeric value
A25,MatSci,MatSci::test33-3,1.2,1.2,23.1,vision,numeric value,correct,numeric value
A25,MatSci,MatSci::test33-3,39.1,39.1,1.2,vision,numeric value,correct,numeric value
A25,MatSci,MatSci::test33-3,600 °c,600 °c,,vision,missing cell,correct,missing cell
A25,MatSci,MatSci::test33-3,3.6,3.6,600 °c,vision,other semantic,correct,other semantic
A25,MatSci,MatSci::test33-3,4.4,4.4,3.6,vision,numeric value,correct,numeric value
A25,MatSci,MatSci::test33-3,4.6,4.6,4.4,vision,numeric value,correct,numeric value
A25,MatSci,MatSci::test33-3,27.9,27.9,4.6,vision,numeric value,correct,numeric value
A25,MatSci,MatSci::test33-3,0.6,0.6,27.9,vision,numeric value,correct,numeric value
A25,MatSci,MatSci::test33-3,58.9,58.9,0.6,vision,numeric value,correct,numeric value
A25,MatSci,MatSci::test33-3,800 °c,800 °c,,vision,missing cell,correct,missing cell
A25,MatSci,MatSci::test33-3,13.7,13.7,800 °c,vision,other semantic,correct,other semantic
A25,MatSci,MatSci::test33-3,12.8,12.8,13.7,vision,numeric value,correct,numeric value
A25,MatSci,MatSci::test33-3,17.1,17.1,12.8,vision,numeric value,correct,numeric value
A25,MatSci,MatSci::test33-3,12.2,12.2,17.1,vision,numeric value,correct,numeric value
A25,MatSci,MatSci::test33-3,1.0,1.0,12.2,vision,numeric value,correct,numeric value
A25,MatSci,MatSci::test33-3,43.2,43.2,1.0,vision,numeric value,correct,numeric value
A25,MatSci,MatSci::test33-4,600 °c,600 °c,600°c,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test33-4,700 °c,700 °c,700°c,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test33-4,800 °c,800 °c,800°c,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test33-4,alnbtivzr0.25,alnbtivzr0.25,alnbtivzr_{0.25},vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test33-4,1.3 1,1.3 1,1.3^{1},vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test33-4,5.6 1,5.6 1,5.6^{1},vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test33-4,8.8 1,8.8 1,8.8^{1},vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test33-4,al0.3tizrnbhfta,al0.3tizrnbhfta,al_{0.3} tizrnbhfta,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test33-4,al0.5tizrnbhfta,al0.5tizrnbhfta,al_{0.5} tizrnbhfta,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test33-4,14,14,14.,vision,truncation / merge,correct,truncation / merge
A25,MatSci,MatSci::test33-4,al0.75tizrnbhfta,al0.75tizrnbhfta,al_{0.75} tizrnbhfta,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test33-4,al9.2cr5.7hf0.5mo1.3nb47.0ti25.9v9.6w0.8,al9.2cr5.7hf0.5mo1.3nb47.0ti25.9v9.6w0.8,al_{9.2} cr_{5.7} hf_{0.5} mo_{1.3} nb_{47.0} ti_{25.9} v_{9.6} w_{0.8},vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test33-4,20 1,20 1,20^{1},vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test33-4,~4.5,~4.5,~ 4.5,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test33-4,~3,~3,~ 3,vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test33-4,26.1 2,26.1 2,26.1^{2},vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test33-4,6.7 3,6.7 3,6.7^{3},vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test33-4,92.3 3,92.3 3,92.3^{3},vision,symbolic,correct,symbolic
A25,MatSci,MatSci::test38-1,nbmotial*,nbmotial*,nbmotialᵃ,vision,other semantic,correct,other semantic
A25,MatSci,MatSci::test38-3,mo,cr,mo,text,other semantic,other semantic,correct
A25,MatSci,MatSci::test38-3,cr,ti,cr,text,other semantic,other semantic,correct
A25,MatSci,MatSci::test38-3,ti,al,ti,text,other semantic,other semantic,correct
A25,MatSci,MatSci::test38-3,0.5,0.5,,vision,missing cell,correct,missing cell
A25,MatSci,MatSci::test38-3,0,0,,vision,missing cell,correct,missing cell
A25,MatSci,MatSci::test38-3,0,0,,vision,missing cell,correct,missing cell
A25,MatSci,MatSci::test38-3,0,0,,vision,missing cell,correct,missing cell
A25,MatSci,MatSci::test38-3,0.5,0.5,,vision,missing cell,correct,missing cell
A25,MatSci,MatSci::test38-3,✓,"◆ (mo,ti)(cr,al)",✓,text,other semantic,other semantic,correct
A25,MatSci,MatSci::test38-3,0.5,0,0.5,text,truncation / merge,truncation / merge,correct
A25,MatSci,MatSci::test38-3,0,0.5,0,text,truncation / merge,truncation / merge,correct
A25,MatSci,MatSci::test38-3,0.5,0,0.5,text,truncation / merge,truncation / merge,correct
A25,MatSci,MatSci::test38-3,✓,"◆ (mo,al)(cr,ti)",✓,text,other semantic,other semantic,correct
A25,MatSci,MatSci::test38-3,0.5,0,0.5,text,truncation / merge,truncation / merge,correct
A25,MatSci,MatSci::test38-3,0,0.5,0,text,truncation / merge,truncation / merge,correct
A25,MatSci,MatSci::test38-3,0.125,0.125,0,vision,truncation / merge,correct,truncation / merge
A25,MatSci,MatSci::test38-3,0.375,0.375,0.5,vision,numeric value,correct,numeric value
A25,MatSci,MatSci::test38-3,0.25,0.25,0.375,vision,numeric value,correct,numeric value
A25,MatSci,MatSci::test38-3,0.25,0.25,0.125,vision,numeric value,correct,numeric value
A25,MatSci,MatSci::test38-3,0.25,0.25,0.125,vision,numeric value,correct,numeric value
A25,MatSci,MatSci::test38-3,0.25,0.25,0.375,vision,numeric value,correct,numeric value
A25,MatSci,MatSci::test38-3,0.25,0.25,0.125,vision,numeric value,correct,numeric value
A25,MatSci,MatSci::test38-3,0.25,0.25,0.375,vision,numeric value,correct,numeric value
A25,MatSci,MatSci::test38-3,0.25,0.25,0.375,vision,numeric value,correct,numeric value
A25,MatSci,MatSci::test38-3,30.99,0,30.99,text,truncation / merge,truncation / merge,correct
A25,MatSci,MatSci::test39-2,phases after 1400°c annealing,phases after 1400 °c annealing,phases after 1400°c annealing,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test39-2,phases after 55% compression at 1000°c,phases after 55% compression at 1000 °c,phases after 55% compression at 1000°c,text,symbolic,symbolic,correct
A25,MatSci,MatSci::test39-2,"bcc, a=340.1 pm","bcc, a = 340.1 pm","bcc, a=340.1 pm",text,symbolic,symbolic,correct
A25,MatSci,MatSci::test39-2,"bcc, a=340.0 pm","bcc, a = 340.0 pm","bcc, a=340.0 pm",text,symbolic,symbolic,correct
A25,MatSci,MatSci::test39-2,"bcc, a=332.5 pm","bcc, a = 332.5 pm","bcc, a=332.5 pm",text,symbolic,symbolic,correct
A25,MatSci,MatSci::test39-2,"bcc1, a=335.4 pm","bcc1, a = 335.4 pm bcc2, a = 331.8 pm bcc3, a = 323.9 pm","bcc1, a=335.4 pm",text,other semantic,other semantic,correct
A25,MatSci,MatSci::test39-2,,nbtizrvmo,,text,empty content,empty content,correct
A25,MatSci,MatSci::test39-2,,"bcc1, a = 326.0 pm laves c15, a = 757.5 pm bcc2, a = 342.4 pm",,text,empty content,empty content,correct
A25,MatSci,MatSci::test39-2,"bcc2, a=331.8 pm","bcc1, a = 324.3 pm laves c15, a = 757.1 pm bcc2, a = 340.2 pm","bcc2, a=331.8 pm",text,other semantic,other semantic,correct
A25,MatSci,MatSci::test39-2,,"bcc, a = 330.7 pm",,text,empty content,empty content,correct
A25,MatSci,MatSci::test39-2,"bcc3, a=323.9 pm","bcc1, a = 327.7 pm bcc2, a = 350.7 pm","bcc3, a=323.9 pm",text,other semantic,other semantic,correct
